Keyvan Jahanbakhsh, MD	Pain Medicine	Mount Sinai Beth Israel -- Petrie Division	/find-care/find-a-doctor/pain-medicine/dr-keyvan-jahanbakhsh-md-11366886
Khalid Mohammed Sultan, MD	Obstetrics and Gynecology, Reproductive Endo/Infertility	Lenox Hill Hospital	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-khalid-mohammed-sultan-md-11356142
Khalil K Solaimanzadeh, MD	Obstetrics and Gynecology	Tehran Medical Hospitals	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-khalil-k-solaimanzadeh-md-11307841
Khin Mar Lwin, MBBS	Addiction Psychiatry, Psychiatry	Jamaica Hospital Medical Center	/find-care/find-a-doctor/psychiatry/dr-khin-mar-lwin-mbbs-11367164
Khousidai Sandy Balwan, MD	Internal Medicine	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-khousidai-sandy-balwan-md-11309527
Khyzar Chaudhry, MD	Emergency Medicine	State University of New York (SUNY) at Stony Brook	/find-care/find-a-doctor/emergency-medicine/dr-khyzar-chaudhry-md-11350492
Kiesha Nicole Benn, MD	Obstetrics and Gynecology, Maternal/Fetal Medicine	Maternal/Fetal Medicine-University of Connecticut School of Medicine	/find-care/find-a-doctor/maternal-fetal-medicine/dr-kiesha-nicole-benn-md-11372803
Kiki Kadianakis, DO	Family Medicine	Good Samaritan Hospital Medical Center	/find-care/find-a-doctor/family-medicine/dr-kiki-kadianakis-do-11354240
Kim Yasmine Williams, MD	Pediatrics, Neonatal/Perinatal Medicine	Brooklyn Hospital Center - Downtown Campus	/find-care/find-a-doctor/pediatrics/dr-kim-yasmine-williams-md-11362280
Kim Zubrinic, DO	Internal Medicine	North Shore University Hospital	/find-care/find-a-doctor/internal-medicine/dr-kim-zubrinic-do-11309764
Kimberly Alison Giusto, MD	Pediatrics, Pediatric Emergency Medicine	SUNY Upstate Medical University Coll of Medicine	/find-care/find-a-doctor/pediatrics/dr-kimberly-alison-giusto-md-11351378
Kimberly Marie Clark, MD	Critical Care Medicine, Internal Medicine	Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/internal-medicine/dr-kimberly-marie-clark-md-11312579
Kimberly Renee Kahne, MD	Pediatric Emergency Medicine, Pediatrics	New York-Presbyterian/Weill Cornell Medical Center	/find-care/find-a-doctor/pediatrics/dr-kimberly-renee-kahne-md-11371884
Kimberly Winkaye Lau, MD	Pediatrics	Long Island Jewish Medical Center	/find-care/find-a-doctor/pediatrics/dr-kimberly-winkaye-lau-md-11371908
Kimlyn C Long, MD	Plastic Surgery, Surgical Critical Care, Surgery	Howard University College of Medicine	/find-care/find-a-doctor/surgery/dr-kimlyn-c-long-md-11311760
Kinga Marta Riccobono, MD	Internal Medicine, Infectious Disease	Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/internal-medicine/dr-kinga-marta-riccobono-md-11370015
King-Lee Chu, MD	Cardiology, Internal Medicine, Geriatric Medicine	St Vincents Catholic Medical Center - Midtown	/find-care/find-a-doctor/cardiology/dr-king-lee-chu-md-11314922
Kinjal Gosalia, MD	Internal Medicine	Southside Hospital, 	
Kip L Bodi, MD	Urology	Clinical Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/urology/dr-kip-l-bodi-md-11308041
Kira Gelfenshteyn, MD	Nephrology, Internal Medicine	Long Island Jewish Medical Center	/find-care/find-a-doctor/nephrology/dr-kira-gelfenshteyn-md-11316426
Kiran Vithal Patel, MD	Pain Medicine, Anesthesiology	Rutgers New Jersey Medical School	/find-care/find-a-doctor/pain-medicine/dr-kiran-vithal-patel-md-11360415
Kiranpreet S Parmar, MD	Gastroenterology, Internal Medicine	Staten Island University Hospital	/find-care/find-a-doctor/gastroenterology/dr-kiranpreet-s-parmar-md-11365020
Kiron Sasidharan Nair, MD	Internal Medicine	Long Island Jewish Medical Center, North Shore University Hospital, 	
Kishore Shivbhagwan Agrawal, MD	Surgery	B.J. Medical College	/find-care/find-a-doctor/surgery/dr-kishore-shivbhagwan-agrawal-md-11366246
Kit Ling Cheng, MD	Hematology, Medical Oncology, Internal Medicine	State University of New York (SUNY) at Buffalo	/find-care/find-a-doctor/hematology/dr-kit-ling-cheng-md-11351254
Klaus Dittmar, MD	Hematology, Medical Oncology, Internal Medicine	Mount Sinai School of Medicine	/find-care/find-a-doctor/hematology/dr-klaus-dittmar-md-11307498
Klaus-Dieter Karl Leberecht Lessnau, MD	Critical Care Medicine, Internal Medicine, Pulmonary Disease, Sleep Medicine	Friedrich Alexander University	/find-care/find-a-doctor/sleep-medicine/dr-klaus-dieter-karl-leberecht-lessnau-md-11356220
Kochuvilapadi K. Raju, MD	Hospital Medicine, Internal Medicine	Staten Island University Hospital, 	
Kok Min Kyan, MD	Gynecologic Oncology	Staten Island University Hospital	/find-care/find-a-doctor/gynecologic-oncology/dr-kok-min-kyan-md-11357464
Kokila Mukund Mody, MD	Surgical Pathology, Anatomic/Clinical Pathology	New York Methodist Hospital of Brooklyn	/find-care/find-a-doctor/surgical-pathology/dr-kokila-mukund-mody-md-11363988
Konrad Krupinski, MD	Internal Medicine	Long Island Jewish Medical Center	/find-care/find-a-doctor/internal-medicine/dr-konrad-krupinski-md-11363432
Konstantinos Ericos Deligiannidis, MD	Family Medicine	University of Massachusetts Medical Center	/find-care/find-a-doctor/family-medicine/dr-konstantinos-ericos-deligiannidis-md-11372683
Konstantinos Petinos, MD	Pediatrics	New York University School of Medicine	/find-care/find-a-doctor/pediatrics/dr-konstantinos-petinos-md-11308685
Konstantinos Zarkadas, MD	Internal Medicine	Lenox Hill Hospital	/find-care/find-a-doctor/internal-medicine/dr-konstantinos-zarkadas-md-11349678
Korgun Koral, MD	Diagnostic Radiology, Neuroradiology, Pediatric Radiology	Hacettepe Universitesi	/find-care/find-a-doctor/neuroradiology/dr-korgun-koral-md-11373711
Kostas Sideridis, DO	Gastroenterology, Internal Medicine	Winthrop University Hospital	/find-care/find-a-doctor/gastroenterology/dr-kostas-sideridis-do-11317161
Kourosh Ashourzadeh, DO	Pediatrics	New York Methodist Hospital	/find-care/find-a-doctor/pediatrics/dr-kourosh-ashourzadeh-do-11311701
Kourosh Yaghoubian, DDS	Dental Medicine	Southside Hospital	/find-care/find-a-doctor/dental-medicine/dr-kourosh-yaghoubian-dds-11360150
Krishana Jajoo, MD	Internal Medicine	JA Groups of Hospital, New York Methodist Hospital	/find-care/find-a-doctor/internal-medicine/dr-krishana-jajoo-md-11309380
Krista A Savarese, DO	Emergency Medicine	St Barnabas Hospital	/find-care/find-a-doctor/emergency-medicine/dr-krista-a-savarese-do-11363967
Krista Ammirati Archer, DPM	Podiatric Medicine and Surgery	Lenox Hill Hospital	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-krista-ammirati-archer-dpm-11357409
Kristen Anne O'Brien, MD	Family Medicine	Huntington Hospital, 	
Kristen Hope Demertzis, PhD	Psychology	Hofstra University, UCLA-University of California Los Angeles-non medi	/find-care/find-a-doctor/psychology/dr-kristen-hope-demertzis-phd-11350162
Kristi Marie Egner, MD	Obstetrics and Gynecology	State University of New York	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-kristi-marie-egner-md-11353419
Kristian Rein Olvet, MD	Psychiatry	State Univ of NY at Stony Brook School of Medicine	/find-care/find-a-doctor/psychiatry/dr-kristian-rein-olvet-md-11359129
Kristin Ani Candan, PhD	Psychology	Trinitas Hospital - Jersey Street Campus	/find-care/find-a-doctor/psychology/dr-kristin-ani-candan-phd-11352566
Kristin Colleen Byrne, MD	Diagnostic Radiology	Lenox Hill Hospital	/find-care/find-a-doctor/diagnostic-radiology/dr-kristin-colleen-byrne-md-11355942
Kristin Kelly-Pieper, MD	Sleep Medicine, Pediatric Pulmonary Medicine, Pediatrics	The Children's Hospital at Montefiore	/find-care/find-a-doctor/pediatrics/dr-kristin-kelly-pieper-md-11369457
Kristin P Lorenzo, CSW	Social Work		/find-care/find-a-doctor/social-work/dr-kristin-p-lorenzo-csw-11364642
Kristina Ingrid Melchert, MD	Pediatrics	Long Island Jewish Medical Center, Steven and Alexandra Cohen Childrens Med Ctr of NY, 	
Kristina Marie Deligiannidis, MD	Psychiatry	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/psychiatry/dr-kristina-marie-deligiannidis-md-11371931
Kristine Krol, MD	Allergy and Immunology, Internal Medicine	SUNY Downstate College of Medicine	/find-care/find-a-doctor/allergy-and-immunology/dr-kristine-krol-md-11364393
Kristofer Lawrence Smith, MD, MPP	Internal Medicine, Hospice/Palliative Medicine	Boston University School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-kristofer-lawrence-smith-md-mpp-11359588
Kristy Ann Williamson, MD	Pediatric Emergency Medicine, Pediatrics	SUNY Downstate College of Medicine	/find-care/find-a-doctor/pediatric-emergency-medicine/dr-kristy-ann-williamson-md-11362614
Krystyna Justyna Romaniuk, MD	Critical Care Medicine, Pulmonary Disease, Internal Medicine	Brooklyn Hospital Center - Downtown Campus	/find-care/find-a-doctor/pulmonary-disease/dr-krystyna-justyna-romaniuk-md-11351418
Kuduvalli Chandrasekhar Omprakash, MD	Internal Medicine, Geriatric Medicine	Hartford Hospital, Cabrini Medical Center	/find-care/find-a-doctor/internal-medicine/dr-kuduvalli-chandrasekhar-omprakash-md-11366441
Kuldeep Singh, MD	Vascular Surgery, Surgery	Ross University School of Medicine - Dominica	/find-care/find-a-doctor/surgery/dr-kuldeep-singh-md-11364500
Kunil Bae, MD	Internal Medicine	Winthrop University Hospital	/find-care/find-a-doctor/internal-medicine/dr-kunil-bae-md-11364798
Kunjuraman Chandramohan, MBBS	Emergency Medicine, Pediatric Emergency Medicine, Internal Medicine	Cabrini Medical Center	/find-care/find-a-doctor/internal-medicine/dr-kunjuraman-chandramohan-mbbs-11317713
Kuok W Lau, MD	Obstetrics and Gynecology	Mount Sinai Beth Israel -- Petrie Division	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-kuok-w-lau-md-11310653
Kush Ravindra Dholakia, MD	Critical Care Medicine, Internal Medicine	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/critical-care-medicine/dr-kush-ravindra-dholakia-md-11361145
Kusum Vasudeva, MD	Obstetrics and Gynecology	New Delphi	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-kusum-vasudeva-md-11307224
Kyle Anthony Hengel, MD	Pediatrics	Pediatrics-Maimonides Medical Center	/find-care/find-a-doctor/pediatrics/dr-kyle-anthony-hengel-md-11369262
Kyle C Katona, MD	Internal Medicine	State University of New York at Buffalo (Medicine)	/find-care/find-a-doctor/internal-medicine/dr-kyle-c-katona-md-11316724
Kyle Thomas Lennon, MD	Emergency Medicine, Sports Medicine	State Univ of NY at Stony Brook School of Medicine	/find-care/find-a-doctor/sports-medicine/dr-kyle-thomas-lennon-md-11359284
Kyriaki Poumpouridis, MD	Cardiology, Internal Medicine, Interventional Cardiology	Yale University School of Medicine	/find-care/find-a-doctor/cardiology/dr-kyriaki-poumpouridis-md-11359229
L. Michael Graver, MD	Cardiothoracic Surgery, Surgery	Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/surgery/dr-l-michael-graver-md-11309334
Ladan M Ahmadi, MD	Internal Medicine	Tehran University of Medical Sciences	/find-care/find-a-doctor/internal-medicine/dr-ladan-m-ahmadi-md-11358555
Laeeq Ahmad, MD	Pediatrics	Harlem Hospital Center	/find-care/find-a-doctor/pediatrics/dr-laeeq-ahmad-md-11350541
Lalitha Ganesh, MD	Pediatrics	Kilpauk Medical College Hospital	/find-care/find-a-doctor/pediatrics/dr-lalitha-ganesh-md-11314619
Lalitha K. Ranga, MD	Internal Medicine	Mysore Medical College	/find-care/find-a-doctor/internal-medicine/dr-lalitha-k-ranga-md-11363446
Lance Alan Barazani, MD	Dermatology, Internal Medicine		/find-care/find-a-doctor/dermatology/dr-lance-alan-barazani-md-11310874
Lance Bart Becker, MD	Emergency Medicine, Internal Medicine, Critical Care Medicine	Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-lance-bart-becker-md-11369908
Lance Jung, MD	Surgery	State University of New York (SUNY) at Stony Brook	/find-care/find-a-doctor/surgery/dr-lance-jung-md-11366034
Lance R Berlin, DPM	Podiatric Medicine and Surgery		/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-lance-r-berlin-dpm-11353156
Lance Scott Lefkowitz, MD	Cardiology	St Georges University School of Medicine - Grenada	/find-care/find-a-doctor/cardiology/dr-lance-scott-lefkowitz-md-11359200
Lane S Palmer, MD	Urology, Pediatric Urology	Adjunct Clinical, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/urology/dr-lane-s-palmer-md-11311411
Lara L. Devgan, MD	Plastic Surgery	Columbia University College-Physicians & Surgeons	/find-care/find-a-doctor/plastic-surgery/dr-lara-l-devgan-md-11362092
Lara Michele Gordon, MD	Pediatrics	New York Hospital Weill Cornell Medical Center	/find-care/find-a-doctor/pediatrics/dr-lara-michele-gordon-md-11356259
Lara Susanne Oboler, MD	Interventional Cardiology, Cardiology	Mount Sinai Hospital and Medical Center	/find-care/find-a-doctor/cardiology/dr-lara-susanne-oboler-md-11358651
Lara Victoria Reda, MD	Emergency Medicine	Albert Einstein College of Medicine	/find-care/find-a-doctor/emergency-medicine/dr-lara-victoria-reda-md-11312676
Larisa Koifman, MD	Anatomic/Clinical Pathology	University of Massachusetts Medical Center	/find-care/find-a-doctor/anatomic-clinical-pathology/dr-larisa-koifman-md-11317724
Larisa Malisova, DO	Geriatric Medicine, Internal Medicine	Staten Island University Hospital	/find-care/find-a-doctor/internal-medicine/dr-larisa-malisova-do-11365930
Larry A Frankini, MD	Vascular Surgery, Surgery	Mount Sinai School of Medicine	/find-care/find-a-doctor/surgery/dr-larry-a-frankini-md-11311657
Larry Ely Gellman, MD	Surgery	Mount Sinai School of Medicine	/find-care/find-a-doctor/surgery/dr-larry-ely-gellman-md-11311398
Larry Judah Shemen, MD	Head/Neck Surgery, Otolaryngology	University of Toronto	/find-care/find-a-doctor/otolaryngology/dr-larry-judah-shemen-md-11348742
Larry M Altschul, MD	Cardiology, Internal Medicine, Cardiology	Nassau University Medical Center	/find-care/find-a-doctor/cardiology/dr-larry-m-altschul-md-11315912
Larry P Berstein, MD	Ophthalmology	Montefiore Medical Center - Moses Division	/find-care/find-a-doctor/ophthalmology/dr-larry-p-berstein-md-11310777
Larry Sherwin Miller, MD	Gastroenterology, Dietician/Nutrition, Internal Medicine	Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/gastroenterology/dr-larry-sherwin-miller-md-11360485
Laura Alice Watkins, MD	Pediatric Critical Care Med, Pediatrics, Internal Medicine	Carol Davila Univ of Medicine & Pharmacy	/find-care/find-a-doctor/pediatric-critical-care-med/dr-laura-alice-watkins-md-11359686
Laura Ann Sznyter, MD	Head/Neck Surgery	Georgetown University School of Medicine	/find-care/find-a-doctor/head-neck-surgery/dr-laura-ann-sznyter-md-11311930
Laura Beatriz Bennett, MD	Pediatrics	Bridgeport Hospital	/find-care/find-a-doctor/pediatrics/dr-laura-beatriz-bennett-md-11362698
Laura Carmen Ancona, MD	Psychiatry	Kings County Hospital Center	/find-care/find-a-doctor/psychiatry/dr-laura-carmen-ancona-md-11365332
Laura Coudrey, MD	Cardiology, Internal Medicine, Cardiology	Winthrop University Hospital	/find-care/find-a-doctor/cardiology/dr-laura-coudrey-md-11317148
Laura Gray Schoenberg, DO	Neurology	Long Island Jewish Medical Center	/find-care/find-a-doctor/neurology/dr-laura-gray-schoenberg-do-11311567
Laura Kuperman, MD	Obstetrics and Gynecology	Long Island Jewish Medical Center	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-laura-kuperman-md-11311968
Laura Lynn Donahue, MD	Hematology, Medical Oncology, Internal Medicine	Ohio State University College of Medicine/Health	/find-care/find-a-doctor/hematology/dr-laura-lynn-donahue-md-11309995
Laura Prendergast, DO	Pediatrics	State University of NY Health Sci Ctr/Brooklyn	/find-care/find-a-doctor/pediatrics/dr-laura-prendergast-do-11312770
Laura S. Kim, MD	Urogynecology, Obstetrics and Gynecology, Female Pelvic Med/Reconst Surg	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/urogynecology/dr-laura-s-kim-md-11364918
Laura Vedder, DO	Pediatrics	Steven and Alexandra Cohen Childrens Med Ctr of NY	/find-care/find-a-doctor/pediatrics/dr-laura-vedder-do-11360223
Lauren Alyssa Schwartz, DPM	Podiatric Medicine and Surgery	New York Methodist Hospital	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-lauren-alyssa-schwartz-dpm-11313427
Lauren Anne Tarnok, MD	Developmental/Behavioral Peds, Pediatrics	Developmental/Behavioral Pedia-The Children's Hospital at Montefiore	/find-care/find-a-doctor/pediatrics/dr-lauren-anne-tarnok-md-11366946
Lauren Audrey Licata, MD	Surgery	UMDNJ / Robert Wood Johnson Medical School	/find-care/find-a-doctor/surgery/dr-lauren-audrey-licata-md-11368732
Lauren Azalea Hanna, MD	Psychiatry	Long Island Jewish Medical Center, North Shore University Hospital, The Zucker Hillside Hospital, 	
Lauren B Grossman, MD	Orthopaedic Surgery, Surgery of the Hand	State University of NY Health Science Ctr/Brooklyn	/find-care/find-a-doctor/orthopaedic-surgery/dr-lauren-b-grossman-md-11364062
Lauren Coleen Heath Patti, MD	Emergency Medicine	New York Hospital Weill Cornell Medical Center	/find-care/find-a-doctor/emergency-medicine/dr-lauren-coleen-heath-patti-md-11358956
Lauren Dara Block, MD	Internal Medicine	Harvard Medical School	/find-care/find-a-doctor/internal-medicine/dr-lauren-dara-block-md-11361098
Lauren Elaine Eggert, MD	Internal Medicine	Icahn School of Medicine at Mount Sinai	/find-care/find-a-doctor/internal-medicine/dr-lauren-elaine-eggert-md-11372238
Lauren G Stimler-Levy, MD	Physical/Rehab Medicine	Nassau University Medical Center, Nassau University Medical Center	/find-care/find-a-doctor/physical-rehab-medicine/dr-lauren-g-stimler-levy-md-11348989
Lauren Jennifer Scher, PSYD	Psychiatry	Long Island Jewish Medical Center, The Zucker Hillside Hospital	/find-care/find-a-doctor/psychiatry/dr-lauren-jennifer-scher-psyd-11369049
Lauren Marie Kummant, MD	Diagnostic Radiology	North Shore University Hospital, North Shore University Hospital	/find-care/find-a-doctor/diagnostic-radiology/dr-lauren-marie-kummant-md-11368593
Lauren Michele Bashian, MD	Obstetrics and Gynecology	New York Methodist Hospital of Brooklyn	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-lauren-michele-bashian-md-11354470
Lauren Noelle Elliston, MD	Obstetrics and Gynecology	Lenox Hill Hospital	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-lauren-noelle-elliston-md-11360035
Lauren Sue Cassell, MD	Surgery	New York Medical College	/find-care/find-a-doctor/surgery/dr-lauren-sue-cassell-md-11356361
Laurence Andrew Engelberg, MD	Pulmonary Disease, Critical Care Medicine, Sleep Medicine, Internal Medicine	Lenox Hill Hospital	/find-care/find-a-doctor/sleep-medicine/dr-laurence-andrew-engelberg-md-11352811
Laurence D Haber, MD	Neurology	Virginia Commonwealth University Medical School	/find-care/find-a-doctor/neurology/dr-laurence-d-haber-md-11308307
Laurence Eric Mermelstein, MD	Orthopaedic Surgery, Spine Surgery	Yale University School of Medicine, Yale University School of Medicine	/find-care/find-a-doctor/spine-surgery/dr-laurence-eric-mermelstein-md-11312186
Laurence Harvey Miller, MD	Pediatrics	Bronx Municipal Hospital Center	/find-care/find-a-doctor/pediatrics/dr-laurence-harvey-miller-md-11307360
Laurence Henry Starling, MD	Internal Medicine, Endocrinology/Metab/Diabetes	Presbyterian Hospital, UMDNJ / Univ. of Med/Dent New Jersey	/find-care/find-a-doctor/internal-medicine/dr-laurence-henry-starling-md-11348335
Laurence Orbuch, MD	Obstetrics and Gynecology	New York Hospital Weill Cornell Medical Center	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-laurence-orbuch-md-11355555
Laurence Rubin, MD	Ophthalmology	New York Eye and Ear Infirmary	/find-care/find-a-doctor/ophthalmology/dr-laurence-rubin-md-11308374
Laurence Theodore Glickman, MD	Plastic Surgery	Montreal General Hospital, Nassau University Medical Center	/find-care/find-a-doctor/plastic-surgery/dr-laurence-theodore-glickman-md-11308330
Laurie Frances Horowitz, MD	Anatomic/Clinical Pathology	Mount Sinai St Lukes-Roosevelt Hospital Center, New York University School of Medicine	/find-care/find-a-doctor/anatomic-clinical-pathology/dr-laurie-frances-horowitz-md-11361025
Lawrence A Popkin, DDS	Endodontics	Albert Einstein Medical Center, Long Island Jewish Medical Center	/find-care/find-a-doctor/endodontics/dr-lawrence-a-popkin-dds-11307480
Lawrence Becker, DMD	Oral/Maxillofacial Surgery	Long Island Jewish Medical Center	/find-care/find-a-doctor/oral-maxillofacial-surgery/dr-lawrence-becker-dmd-11309231
Lawrence C Wolfe, MD	Pediatric Hematology/Oncology, Pediatrics, Hospice/Palliative Medicine	Harvard Medical School	/find-care/find-a-doctor/pediatrics/dr-lawrence-c-wolfe-md-11349972
Lawrence Charles Turtil, MD	Psychiatry, Internal Medicine	Lenox Hill Hospital, New York Hospital Weill Cornell Medical Center	/find-care/find-a-doctor/psychiatry/dr-lawrence-charles-turtil-md-11358011
Lawrence Cheng Lin, MD	Plastic Surgery, Surgery of the Hand	Tufts University School of Medicine	/find-care/find-a-doctor/plastic-surgery/dr-lawrence-cheng-lin-md-11348396
Lawrence Chew Lo, MD	Emergency Medicine	Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/emergency-medicine/dr-lawrence-chew-lo-md-11346074
Lawrence D Carter, MD	Internal Medicine	Mount Sinai School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-lawrence-d-carter-md-11308546
Lawrence D Miller, OD	Optometrist		/find-care/find-a-doctor/optometrist/dr-lawrence-d-miller-od-11364474
Lawrence Daniel Campbell, MD	Internal Medicine	Univ of St Georges	/find-care/find-a-doctor/internal-medicine/dr-lawrence-daniel-campbell-md-11352874
Lawrence Daniel Shulman, DO	Pulmonary Disease, Critical Care Medicine, Sleep Medicine, Internal Medicine	New York College of Osteopathic Medicine	/find-care/find-a-doctor/pulmonary-disease/dr-lawrence-daniel-shulman-do-11317184
Lawrence Dino Belletti, MD	Internal Medicine	Georgetown University School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-lawrence-dino-belletti-md-11317168
Lawrence G Pape, MD	Ophthalmology	Columbia University College-Physicians & Surgeons	/find-care/find-a-doctor/ophthalmology/dr-lawrence-g-pape-md-11357278
Lawrence Gerard Smith, MD	Internal Medicine	Dean, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-lawrence-gerard-smith-md-11316622
Lawrence Henry Tydings, MD	Obstetrics and Gynecology	Long Island Jewish Medical Center	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-lawrence-henry-tydings-md-11307865
Lawrence J Sobel, MD	Psychiatry	North Shore University Hospital	/find-care/find-a-doctor/psychiatry/dr-lawrence-j-sobel-md-11307754
Lawrence J. Lippert, MD	Obstetrics and Gynecology	North Shore University Hospital	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-lawrence-j-lippert-md-11308857
Lawrence J. Robinson, MD	Neurology	Hahnemann University Humanties & Sciences	/find-care/find-a-doctor/neurology/dr-lawrence-j-robinson-md-11308203
Lawrence James Langan, DO	Gastroenterology, Internal Medicine	Staten Island University Hospital	/find-care/find-a-doctor/gastroenterology/dr-lawrence-james-langan-do-11364773
Lawrence Katz, MD	Internal Medicine	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-lawrence-katz-md-11310711
Lawrence Mancino, DO	Gastroenterology, Internal Medicine	Staten Island University Hospital	/find-care/find-a-doctor/gastroenterology/dr-lawrence-mancino-do-11364906
Lawrence Marc Wells, MD	Dermatology	U.S. Public Health Service Hospital -CLOSED, U.S. Public Health Service Hospital	/find-care/find-a-doctor/dermatology/dr-lawrence-marc-wells-md-11315210
Lawrence Marshall Korn, MD	Obstetrics and Gynecology	Long Island Jewish Medical Center	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-lawrence-marshall-korn-md-11309311
Lawrence Neil Milner, MD	Diagnostic Radiology	New York University School of Medicine	/find-care/find-a-doctor/diagnostic-radiology/dr-lawrence-neil-milner-md-11354855
Lawrence Ostroff, DPM	Podiatric Medicine and Surgery	JFK Medical Center - Edison, NJ	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-lawrence-ostroff-dpm-11310012
Lawrence Paul Davis, MD	Diagnostic Radiology, Nuclear Radiology	SUNY Downstate College of Medicine	/find-care/find-a-doctor/nuclear-radiology/dr-lawrence-paul-davis-md-11312291
Lawrence Paul Hecker, MD	Cardiology, Internal Medicine, Nuclear Cardiology	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/cardiology/dr-lawrence-paul-hecker-md-11355914
Lawrence R Lind, MD	Urogynecology	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/urogynecology/dr-lawrence-r-lind-md-11309974
Lawrence R. Sirota, DO	Plastic Surgery	UMDNJ/Univ. of Medicine/Dentistry New Jersey, Harlem Hospital Center	/find-care/find-a-doctor/plastic-surgery/dr-lawrence-r-sirota-do-11311652
Lawrence Richard Glassman, MD	Thoracic Surgery, Surgical Critical Care, Surgery	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/thoracic-surgery/dr-lawrence-richard-glassman-md-11312666
Lawrence S Bass, MD	Plastic Surgery, Surgery	Columbia Univ College of Physicians and Surgeons	/find-care/find-a-doctor/surgery/dr-lawrence-s-bass-md-11314135
Lawrence S Reed, MD	Plastic Surgery	Hospital of the University of Pennsylvania, Montefiore Medical Center - Moses Division, New York Hospital Weill Cornell Medical Center	/find-care/find-a-doctor/plastic-surgery/dr-lawrence-s-reed-md-11356187
Lawrence Samuel Fink, MD	Pediatrics	State University of NY Health Sci Ctr/Brooklyn	/find-care/find-a-doctor/pediatrics/dr-lawrence-samuel-fink-md-11309960
Lawrence V. Crafa, DO	Family Medicine	Clinical Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/family-medicine/dr-lawrence-v-crafa-do-11316053
Lawrence Yee-Chun Ong, MD	Interventional Cardiology, Cardiology, Internal Medicine	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/cardiology/dr-lawrence-yee-chun-ong-md-11307559
Laxmidhar Diwan, MD	Orthopaedic Surgery	Orthopaedics-NYU Langone-Hospital for Joint Diseases	/find-care/find-a-doctor/orthopaedic-surgery/dr-laxmidhar-diwan-md-11349046
Layne Taylor Weinman, MD	Internal Medicine	Nassau University Medical Center	/find-care/find-a-doctor/internal-medicine/dr-layne-taylor-weinman-md-11367043
Lea Gail Salazar, MD	Emergency Medicine	Rutgers New Jersey Medical School	/find-care/find-a-doctor/emergency-medicine/dr-lea-gail-salazar-md-11363686
Leah Shaen Warner, MD	Emergency Medicine	University of Colorado School of Medicine	/find-care/find-a-doctor/emergency-medicine/dr-leah-shaen-warner-md-11369136
Lee A Reiter, DPM	Podiatric Medicine and Surgery	Staten Island University Hospital	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-lee-a-reiter-dpm-11365465
Lee Alexander Pomeranz, MD	Surgery	Montefiore Medical Center - Moses Division	/find-care/find-a-doctor/surgery/dr-lee-alexander-pomeranz-md-11310547
Lee Ann M Klausner, MD	Otolaryngology, Plastic Surgery	New York University School of Medicine	/find-care/find-a-doctor/otolaryngology/dr-lee-ann-m-klausner-md-11356679
