Elmhurst Hospital Center,40.7452444981,-73.8855362766,http://t.co/uqT8kyqduH
New York Methodist Hospital,40.6680419006,-73.9797878265,/
New York-Presbyterian/Queens,40.7469613206,-73.8255056474,/
Maimonides Medical Center,40.6390406159,-73.9979410172,http://www.maimonidesmed.org
Mount Sinai West,40.769839058,-73.9871664252,http://www.mountsinai.org
Jamaica Hospital Medical Center,40.7004281211,-73.8164302616,/
Northwell - Long Island Jewish Medical Center,40.7546839922,-73.7086773402,http://www.northshorelij.com
Coney Island Hospital,40.5855360801,-73.9654604349,http://t.co/uqT8kyqduH
Cohen Children's Medical Center of New York,40.7533397584,-73.7083612475,http://www.northshorelij.com
Montefiore Medical Center,40.8487484449,-73.8458061218,/
Good Samaritan Hospital,40.6947743323,-73.294269924,https://jobs.chsli.org
Michaud,43.3150790207,-76.4075941171,/
Surgery center,43.4541778564,-76.5163497925,/
Monroe Wheelchair,43.097294,-76.095014,/
north medical center suite 5a,43.1201248169,-76.1606445312,/
Oswego Hospital Behavioral Health Unit,43.4485132062,-76.4887306954,/
NSLIJ Hospital,43.2870254517,-76.5958709717,/
Camillus Surgery Center,43.0405108865,-76.2737220905,/
Naughty Nits,43.1779934623,-76.0899448098,http://www.naughtynits.com
Upstate University Hospital at Community General ICU,43.0408172607,-76.2030029297,/
Janus Park Medical,43.1207760134,-76.1656910044,/
Cicero Family Care Center for the Elderly,43.13929,-76.1572449167,/
Oswego Hospital Medical Imaging,43.4544368358,-76.5160491668,/
Oswego Hospital,43.4541413689,-76.5163484071,/
Murray Hill Campus,42.788471,-77.784911,/
Livonia 2983,42.8327314667,-77.69534155,/
U of R PICU,43.1087396833,-77.67675705,/
MedAmerica,43.0301293,-77.9802833,/
UMMC,42.8165127945,-78.0989002377,/
Wyoming County Community Hospital,42.7545258546,-78.131246396,/
Nicholas H. Noyes Memorial Hospital,42.5531811678,-77.6977620671,/
Geneva General Hospital,42.876386157,-76.9883404627,/
GGH Living Center North,42.877705885,-76.9869961229,/
Finger Lakes Dialysis Unit,42.8775177002,-76.9889144897,/
Clifton Springs Hospital ICU,42.971572876,-77.1388778687,/
Brighter Day Adult Day Care,42.89618,-77.284951,/
Geneva General Hospital,42.7658075828,-76.9872379927,/
Surgical Care Center,42.8746649077,-77.2926567935,/
Newark Wayne  Ambulatory  Same Day Surgery,43.060499,-77.102001,/
Constellation Center for Health,42.8763701936,-77.2906482185,/
Clifton Springs Cardio Rehab,42.95892,-77.136167,/
Newark Wayne Community Hospital Endoscopy,43.0608024597,-77.1022567749,/
Mercy Rehabilitation Center,42.9182690789,-76.5810188336,/
Building 7 Canandaigua VA Medical Center,42.9026333233,-77.2668456688,/
Geneva General Hospital,42.9959634792,-77.371351138,/
Thompson Hospital ICU,42.876356,-77.290456,/
Strong Hospital,42.9690502288,-77.0686475602,/
Thompson Hospital Birthing Center,42.8756061176,-77.289845901,/
RMMS SCT POST - Newark Wayne Hospital,43.0600625922,-77.1019310517,/
Pottstown Hospital,42.8864044806,-77.3129367828,/
Diagnostic Imagjng - Thompson Hospital,42.8751148836,-77.2904518476,/
Thompson Diagnostic Imaging,42.875674,-77.290532,/
M. M. Ewing Continuing Care Center,42.875882,-77.288989,/
Canandaigua VA Medical Center,42.9017708834,-77.2698254603,/
Clifton Springs Hospital,42.95986395,-77.1370536061,/
Newark Wayne Community Hospital,43.0604591472,-77.1012510862,/
Thompson Hospital,42.8757278259,-77.2902162021,/
Soldiers & Sailors Memorial Hospital,42.6707759124,-77.0609295557,/
Northeast Pediatrics & Adolescent Medicine,42.48598,-76.488484,http://www.northeastpeds.com
Convenient Care,42.4795871973,-76.466377,/
Cayuga Medical Center,42.4692631464,-76.5372596356,/
Auburn Memorial Hospital,42.9413112645,-76.5640429587,/
Cortland Regional Medical Center,42.6090469497,-76.1874048981,/
CT control,42.4691628516,-76.5378975329,/
park rehabilitation,42.6114425659,-76.1639938354,/
CMC Imaging Waiting Room,42.469249,-76.537676,/
Nuclear Medicine,42.9476318359,-76.5593490601,/
Break Spot,42.60976628,-76.18787665,/
ICU Cayuga Medical CenterCenter,42.4685718811,-76.5377225348,/
Hospital,42.47127375,-76.51138285,/
Hillside Childrens Center,42.9733564459,-76.537417699,/
Mercy Rehabilitation Center,42.9182690789,-76.5810188336,/
Northeast Pediatrics & Adolescent Medicine,42.467489,-76.54111,http://www.northeastpeds.com
Cornell EFAH Surgery Rounds Room,42.436332,-76.470347,/
Family Health Network of Central New York Incorporated, Cortland Family Medical Office,42.6025335864,-76.2009771415,/
Adella's Hospital Room,42.888267,-76.297359,/
Auburn Memorial Hospital,42.9341807778,-76.5663174498,/
Moses Ludington Hospital,43.8497163345,-73.4371392269,/
Inter-Lakes Health,43.849897736,-73.4367908326,/
Ticonderoga Hospital,43.8500123558,-73.4364851341,/
Glens Falls Hospital Lab,43.306271,-73.646919,/
glens falls hospital tower 3,43.3066267013,-73.6471506781,/
glens falls hospital 3 west,43.3070526123,-73.6458740234,/
GFH CCU,43.3102945243,-73.6537732728,/
Glens Falls Hospital Childrens Cove,43.3070831299,-73.6461410522,/
Glens Falls Hospital Rehab Center,43.3331283128,-73.6635975432,/
Glens Falls Hospital Snuggery,43.3057211223,-73.6477485601,/
Pruyn Pavilion Diabetes Management,43.307008,-73.64633,/
Glens Falls Hospital,43.3065475993,-73.6470012074,http://www.glensfallshospital.org
Community Memorial Hospital,42.7494640325,-75.5478586063,/
Community Memorial Hospital,42.813364,-75.542802,/
UMass Memorial Hospital,42.89058,-75.64169,/
Upstate Medical Center,43.0168184184,-76.078908379,/
Hamilton Hospital,42.9366149902,-75.5768966675,/
UHS Chenango Memorial Hospital,42.5414543614,-75.5257109262,http://www.uhs.net
Byrons Hudson Valley Hearing,41.9853978703,-73.9846801758,http://www.byronshvhearing.com
Neugarten Birth Center,41.9359609912,-73.9124415842,http://www.health-quest.org
Brookmeade Baptist Home,41.9259350655,-73.8932361895,/
Hudson River Psychiatric Center,41.740078,-73.903827,/
Northern Dutchess Hospital,41.9350851943,-73.9125965976,http://www.health-quest.org
Columbia Memorial Health,42.246488328,-73.7775335168,http://www.columbiamemorialhealth.org
Kingston Hospital,41.926861178,-73.9950805872,/
Benedictine Hospital,41.921454879,-74.0000224113,/
Hudson Valley State Hospital,41.7461872789,-74.0270716376,/
columbia memorial am-surg unit,42.2607841492,-73.7600708008,/
Golden Hill Infirmary,41.91687151,-74.02217,/
Ferncliff,41.9343273,-73.9738356,/
benidictine hopsital- hvu,41.9263165619,-74.0155612146,/
Healthalliance Hospital Broadway Campus,41.9267616179,-73.9954593467,/
HRPC,41.7616147802,-73.9139859716,/
Chest Clinic,41.926988,-73.994983,/
health alliance hospital-bdway campus,41.9261172667,-73.9918037131,/
Northern dutchess radiology,41.9424591064,-73.9061660767,/
HealthAlliance PFS Department,41.976712,-73.992391,/
HealthAlliance Mary's Ave Campus,41.920968144,-73.999929799,/
Louis Greenspan Center,41.926654,-73.995733,/
3 Spellman,41.9216948092,-74.0000158786,/
Kingston Hospital ICU Waiting Room,41.9265556335,-73.9951324463,/
st Anthony's hospital,41.3916053772,-74.3370056152,/
Refuah Health Center,41.139650703,-74.0351101598,/
VCA Orange County Veterinary Hospital,41.3792269311,-74.2967389143,http://www.vcahospitals.com/orange-county/free-pet-exam/form/Yext
Pine Valley Center Rehab,41.1369788166,-74.0390805252,/
Elant Adult Home,41.3866844935,-74.321740761,/
Mid Hudson Psychiatric,41.4046446874,-74.3964162672,/
ORMC Cafe,41.44126911,-74.3684695718,/
Orange Regional Medical Center (ORMC),41.4420024403,-74.3685096624,http://www.ormc.org/
ORMC WAITING AREA,41.442390539,-74.3684924807,/
Keller Army Community Hospital,41.401511,-73.976966,/
St. Luke's Cornwall Hospital,41.5033386836,-74.0142917633,/
Bon Secours Community Hospital,41.3678015864,-74.6815505178,/
St Luke's Hospital - Cornwall Campus,41.4351847541,-74.0422590527,/
Hudson Valley Hospital Center,41.2924694028,-73.893161546,http://www.hvhc.org
St. Anthony's Community Hospital,41.2612055178,-74.3571751203,/
Mt. Alverno Assisted Living Center,41.25705196,-74.35825198,/
Chilton MICU,41.1180039785,-74.3610354743,/
Middletown State Hospital,41.450966051,-74.4353968776,/
Summit Park Hospital & Nursing Care Center,41.1592729218,-74.0377838543,http://rocklandgov.com/departments/hospitals/summit-park-hospital
Orange Regional Medical Group - Middletown,41.4419143745,-74.3682709489,http://www.ormc.org/ormg/orange-regional-medical-group.aspx
Orange Regional Medical Center,41.387953,-74.705358,/
Saint Clare's SCTU 522,41.2066307068,-74.6035232544,/
Lions,tigers and bears,41.1292584857,-74.3427524705,/
St. Lukes Cornwall Hospital,41.4855441853,-74.0605718429,http://www.stlukescornwallhospital.org
Rockland Crisis Center,41.1586600184,-74.0375830416,/
Elant,41.3869106031,-74.3217579472,/
The Hewitt Nut House,41.149855,-74.346877,/
Orange Regional Medical Group - Monroe,41.3182466,-74.1770066,http://www.ormc.org/ormg/orange-regional-medical-group.aspx
Robert Yeager  Health Complex,41.1590774307,-74.0388911888,/
St. Claire's Hospital,41.2071017491,-74.6036677853,/
Kenmore Mercy Hospital,42.9773641423,-78.8797104472,http://www.chsbuffalo.org/Facilities/Hospitals/KenmoreMercyHospital
Welland Hospital,42.9797493843,-79.2484545641,/
Highpointe on Michigan a Kaleida Health Facility,42.901049748,-78.8622749849,/
Northgate,43.0751465905,-78.8676485789,/
Niagara Health System,43.1526615682,-79.277638923,/
Ecmc Micu,42.9253046002,-78.8313323821,/
Degraff EEG/EKG Department,43.0257825115,-78.8628223089,/
Port Colborne General Hospital,42.8805095391,-79.2595821381,/
Children's Labor and Delivery,42.9090647888,-78.8740500675,/
Niagara General Hospital,43.099856,-79.133126,/
Niagara Health System - SCG site,43.1537277078,-79.2842102051,/
VA Medical Center,42.9509964165,-78.8123782588,http://www.buffalo.va.gov
Sisters Hospital Labor And Delievery,42.9285894057,-78.8490664096,/
Roswell Park Cancer Institute,42.8986822427,-78.8650345802,http://www.roswellpark.org
Erie County Medical Center (ECMC),42.9248517805,-78.8311443522,http://www.ecmc.edu
Women and Children's Hospital of Buffalo,42.9095745484,-78.875259161,http://www.wchob.org
Buffalo General Emergency Room,42.9017029586,-78.865979037,/
Eastern Niagara Hospital,43.1774456779,-78.6717320457,/
Niagara Falls Memorial Medical Center,43.093922354,-79.0500196121,http://nfmmc.org
Sisters of Charity Hospital,42.9286510915,-78.8487052917,http://www.chsbuffalo.org/Facilities/Hospitals/SistersofCharityHospital
Buffalo General Medical Center,42.9009014511,-78.8664600007,http://www.kaleidahealth.org/bgmc
DeGraff Memorial Hospital,43.0258771438,-78.8621920568,http://degraff.kaleidahealth.org
Millard Fillmore Suburban Hospital,42.9935927478,-78.7301480609,http://suburban.kaleidahealth.org
St. Catharines General Hospital,43.1529288213,-79.277638923,/
Mercy Hospital of Buffalo,42.8477237327,-78.8132632715,http://www.chsbuffalo.org/Facilities/Hospitals/MercyHospitalofBuffalo
Greater Niagara General Hospital,43.0938701784,-79.0908924955,http://www.niagarahealth.on.ca/en/sites-and-services/details/niagara-falls
Sisters Of Charity Hospital - St. Joseph Campus,42.914398854,-78.7828142617,http://www.chsbuffalo.org/Facilities/Hospitals/SSJC
Mount St. Mary's Hospital,43.1540162258,-79.0321236164,http://www.chsbuffalo.org/Facilities/Hospitals/MountStMarysHospital
Gates Vascular Institute,42.9013213399,-78.866321793,http://www.kaleidahealth.org/gvi
Autumn View Health Care Facility,42.7615425357,-78.8325103262,/
Northshire Medical Center,43.1875922238,-73.0446195602,http://svhealthcare.org/medical-practices/locations-specialties/northshire-campus
Pruyn Pavilion Diabetes Management,43.307008,-73.64633,/
glens falls hospital tower 3,43.3066267013,-73.6471506781,/
Glens Falls Hospital Childrens Cove,43.3070831299,-73.6461410522,/
Glens Falls Hospital Snuggery,43.3057211223,-73.6477485601,/
Glens Falls Hospital Lab,43.306271,-73.646919,/
glens falls hospital 3 west,43.3070526123,-73.6458740234,/
Glens Falls Hospital,43.3065475993,-73.6470012074,http://www.glensfallshospital.org
Columbia Memorial Health,42.246488328,-73.7775335168,http://www.columbiamemorialhealth.org
St. Peter's Hospital,42.6554401938,-73.8034272194,/
Egan Family Lounge,42.665323,-73.822347,/
columbia memorial am-surg unit,42.2607841492,-73.7600708008,/
St. Peter's Breast Center,42.6551921145,-73.8048212039,/
St. Peters Outpatient,42.6560260864,-73.8032070258,/
St. Peter's Hospital Nuclear Medicine,42.656119649,-73.8049073696,/
St Peter's Ambulatory Surgery,42.6559771375,-73.8044478187,/
St. Peters Hospital Building 317,42.6555246689,-73.8045971728,/
Room 6315-2,42.6521565938,-73.7982667554,/
St. Peter's Hospital Pre-Admission Testing,42.6557312012,-73.8039703369,/
2 McAuley at Saint Peter's,42.655183549,-73.8031323483,/
St. Peters Hospital, Imaging,42.6555802214,-73.8041835764,/
st peters inpatient pharmacy,42.6544971743,-73.8035172248,/
St. Peters Labor And Delivery,42.6560182393,-73.8036550908,/
St Peter Hospital Cardiac OR,42.6562496109,-73.8043386752,/
Mercy Medical Campus Center St Peters Hospital,42.6559321728,-73.8058207239,/
Albany Memorial,42.6228290137,-73.7494089369,/
St. Peter's Hospital Medical Records,42.655734489,-73.8027359821,/
St. Peter's billing department,42.655899,-73.803838,/
Urgent & Primary Care,42.5975789,-73.7109106,http://www.urgentcareeastgreenbush.com
St. Peters Hospital Nuero Dept,42.6582355151,-73.807216597,/
Frederick and Elanor Lewis Waiting Room,42.6559791565,-73.8039093018,/
Lisa's Reception Desk,42.645823,-73.807546,/
Visiting Nurses Association,43.05656556,-73.7784719467,/
Animal Health Center,42.857741,-73.762584,http://www.vcahospitals.com/animal-health-center/free-pet-exam/form/Yext
Four Winds Hospital Saratoga,43.0573463573,-73.7842667417,/
Southwestern Vermont Medical Center,42.8736674751,-73.2076576313,http://svhealthcare.org
Glens Falls Hospital,43.3065475993,-73.6470012074,http://www.glensfallshospital.org
Saratoga Hospital,43.0857577943,-73.7971408161,/
Saratoga Hospital at Malta,42.973796,-73.804756,/
Curbside Hospitality,42.8719966662,-73.2087924825,/
glens falls hospital tower 3,43.3066267013,-73.6471506781,/
Good Shepherd Retirement Center,42.9829685098,-73.7890752282,/
Saratoga Hospital,43.0797710604,-73.7875930548,/
Stratton VAMC,42.7898929966,-73.7379626268,/
Glens Falls Hospital Childrens Cove,43.3070831299,-73.6461410522,/
SPAC-MEDCAL,43.0537623167,-73.8045537472,/
Clean Utility Room,43.0864388667,-73.797592,/
Saratoga Hospital Snuggery,43.085556,-73.796649,/
glens falls hospital 3 west,43.3070526123,-73.6458740234,/
saratoga springs home dialysis training,43.088321,-73.799863,/
Glens Falls Hospital Snuggery,43.3057211223,-73.6477485601,/
Shooting Stars Childcare,42.8741871754,-73.8199067116,/
albany medical center,43.2929725647,-73.6578826904,/
Financial Service 211 Church St,43.0878982544,-73.8009719849,/
Wesley Health Care,43.076719,-73.791987,/
Highpointe,42.9825784573,-73.7891614008,/
Saratoga Radiation And Oncology,43.085811,-73.796377,/
Cardiology Unit,43.0863459094,-73.798082929,/
dialysis chair,42.767294,-73.676892,/
Schulyer ridge,42.8775398096,-73.7845310104,/
Hospital,43.0823895,-73.7887235,/
Bennington Health & Rehab,42.870424706,-73.2032259587,http://www.reverabennington.com
Family Health Network of Central New York Incorporated, Cortland Family Medical Office,42.6025335864,-76.2009771415,/
Convenient Care,42.4795871973,-76.466377,/
Cayuga Medical Center,42.4692631464,-76.5372596356,/
Cortland Regional Medical Center,42.6090469497,-76.1874048981,/
Cornell EFAH Surgery Rounds Room,42.436332,-76.470347,/
Northeast Pediatrics & Adolescent Medicine,42.467489,-76.54111,http://www.northeastpeds.com
CT control,42.4691628516,-76.5378975329,/
CMC Imaging Waiting Room,42.469249,-76.537676,/
Break Spot,42.60976628,-76.18787665,/
Northeast Pediatrics & Adolescent Medicine,42.48598,-76.488484,http://www.northeastpeds.com
ICU Cayuga Medical CenterCenter,42.4685718811,-76.5377225348,/
Hospital,42.47127375,-76.51138285,/
park rehabilitation,42.6114425659,-76.1639938354,/
Adella's Hospital Room,42.888267,-76.297359,/
Highpointe on Michigan a Kaleida Health Facility,42.901049748,-78.8622749849,/
Autumn View Health Care Facility,42.7615425357,-78.8325103262,/
Lakeshore Hospital,42.5590620854,-79.1246246808,/
Bertrand Chaffee Hospital,42.5092644088,-78.6589799666,http://www.bertrandchaffee.com
RPCI-Hematology,42.899055,-78.864996,/
VA Medical Center,42.9509964165,-78.8123782588,http://www.buffalo.va.gov
Springville Animal Hospital,42.50199673,-78.68695504,/
Ecmc Micu,42.9253046002,-78.8313323821,/
Roswell Park Cancer Institute,42.8986822427,-78.8650345802,http://www.roswellpark.org
Children's Labor and Delivery,42.9090647888,-78.8740500675,/
Western New York Children's Psychiatric Center,42.8247861607,-78.7313216778,http://omh.ny.gov/omhweb/facilities/wcpc/facility.htm
Sisters Hospital Ambulatory Surgery 5th Floor,42.927691,-78.848904,/
Williamsville Pyschiatry PLLC,42.978017,-78.713976,/
Pre-admissions,42.9009114537,-78.8661780568,/
wcob blood lab,42.9100418091,-78.875831604,/
Sisters Hospital Labor And Delievery,42.9285894057,-78.8490664096,/
Erie County Medical Center (ECMC),42.9248517805,-78.8311443522,http://www.ecmc.edu
Buffalo General Emergency Room,42.9017029586,-78.865979037,/
Sisters of Charity Hospital,42.9286510915,-78.8487052917,http://www.chsbuffalo.org/Facilities/Hospitals/SistersofCharityHospital
Buffalo General Medical Center,42.9009014511,-78.8664600007,http://www.kaleidahealth.org/bgmc
Lake Shore Hospital,42.5584359824,-79.1266591485,/
Kenmore Mercy Hospital,42.9773641423,-78.8797104472,http://www.chsbuffalo.org/Facilities/Hospitals/KenmoreMercyHospital
Millard Fillmore Suburban Hospital,42.9935927478,-78.7301480609,http://suburban.kaleidahealth.org
Mercy Hospital of Buffalo,42.8477237327,-78.8132632715,http://www.chsbuffalo.org/Facilities/Hospitals/MercyHospitalofBuffalo
Women and Children's Hospital of Buffalo,42.9095745484,-78.875259161,http://www.wchob.org
Sisters Of Charity Hospital - St. Joseph Campus,42.914398854,-78.7828142617,http://www.chsbuffalo.org/Facilities/Hospitals/SSJC
ECMC 6 SOUTH,42.9244607768,-78.8322061636,/
Douglas Memorial Hospital,42.9119502526,-78.9243462811,/
Sisters Hospital 3 North,42.928575948,-78.848369717,/
Gates Vascular Institute,42.9013213399,-78.866321793,http://www.kaleidahealth.org/gvi
SUNY UPSTATE Children's Hospital,42.4464302063,-75.5999298096,/
Tri-town regional hospital,42.3043313777,-75.3951691309,/
UHS Chenango Memorial Hospital,42.5414543614,-75.5257109262,http://www.uhs.net
University Imaging at Strong West,43.2209187583,-77.9296475543,/
Parkridge Chemical Dependency,43.1897344775,-77.7053706676,/
Unity Living Center,43.1486549377,-77.6372528076,/
Highland Hospital West Wing,43.1351615681,-77.6064520559,/
Beikirch Care Center,43.2215373903,-77.9439619846,/
Unity Hospital Surgical Center,43.1931027858,-77.7041967073,/
Rochester General Hospital PACU (Recovery Room),43.1925301755,-77.5861060977,/
Rochester General Cafeteria,43.1916811394,-77.5866209472,/
Rochester General DOSA,43.1923343357,-77.5862068293,/
Rochester General Hospital Coronary Care Unit,43.1920855718,-77.5868503902,/
Strong Memorial Hospital | URMC,43.1229758576,-77.6248884201,http://www.urmc.rochester.edu/strong-memorial.aspx
Highland Hospital Medical Imaging,43.1351509094,-77.6053771973,/
Strong Memorial Hospital Outpatient Pharmacy,43.122822259,-77.6234377833,/
Surgical Family Lounge RGH,43.1920354565,-77.5857759213,/
Strong Memorial Hospital - Labor and Delivery,43.1234457639,-77.6238293871,/
Strong Memorial Hospital Patient Discharge,43.1219914346,-77.6240084056,/
Strong Memorial Hospital - Transplant 4-3400,43.1225627333,-77.62389,/
Highland Hospital Obs Unit,43.135307,-77.60625,/
Strong Behavioral Health,43.1216844576,-77.6275719319,/
Highland Hospital,43.1354792681,-77.6062674144,/
Unity At Ridgeway,43.1860153797,-77.7055998679,/
Rochester General Hospital,43.1920018845,-77.5865929663,http://rochestergeneral.org
James P. Wilmot Cancer Center,43.1221301199,-77.6225709915,/
Strong Memorial Hospital Emergency Medicine,43.1237236994,-77.624091804,/
Golisano Childrens Hospital At Strong,43.1227929248,-77.6234657551,/
Unity Hospital,43.192974896,-77.7051186562,/
Monroe Community Hospital,43.1129338218,-77.6178432944,/
Unity Hospital Emergency Room,43.1924473893,-77.704174346,/
Lakeside Memorial Hospital,43.2210020943,-77.9444789886,/
Strong Memorial Hospital Pediatric Emergency,43.123746776,-77.6243104985,/
St Vincent de Paul Hospital (BGH Garden Street Site),44.5921569245,-75.6840151161,/
Brockville General Hospital,44.5967320241,-75.6818962097,/
EJ Noble Hospital,44.3377397255,-75.4744490781,/
River Hospital,44.3375814125,-75.9201056416,/
Claxton-Hepburn Medical Center,44.6916915088,-75.499867434,http://www.claxtonhepburn.org
Canton-Potsdam Hospital,44.6242030391,-75.5024001708,/
Pandorica,44.5966403483,-75.6817245483,/
L&D Ward SMC,44.2914283613,-75.5415344306,/
Lourdes Heath Support,41.955096,-75.281152,/
Delaware Valley Hospital,42.1646418392,-75.1283851877,http://www.uhs.net
Barnes-Kasson Hospital,41.9467107651,-75.5926783271,http://www.barnes-kasson.org
Catskill Regional Medical Center Grover M. Hermann Hospital Division,41.7402917318,-75.0475019776,http://www.crmcny.org/aboutus/gmhdivision
Catskill Regional Medical Group - Callicoon,41.74012,-75.048145,/
NSLIJ Hospital,43.2870254517,-76.5958709717,/
Oswego Hospital Medical Imaging,43.4544368358,-76.5160491668,/
Surgery center,43.4541778564,-76.5163497925,/
Michaud,43.3150790207,-76.4075941171,/
Oswego Hospital Behavioral Health Unit,43.4485132062,-76.4887306954,/
Oswego Hospital,43.4541413689,-76.5163484071,/
Paul watson,44.1859430936,-75.2352547646,/
Carthage Area Hospital,43.986983,-75.5940619,http://www.carthagehospital.com
EJ Noble Hospital,44.3377397255,-75.4744490781,/
Andrew LaFrance, FNP,44.3256095948,-75.2512449926,https://www.cphospital.org/providers/andrew-lafrance
Carthage Hosp. X-Ray Dept,43.987342,-75.593871,/
Heli Pad/ Washington St.,43.9741593705,-75.5902284887,/
L&D Ward SMC,44.2914283613,-75.5415344306,/
Fairview Hospital,42.1910697202,-73.3717590108,/
Hillcrest Hospital,42.4574958728,-73.2816643462,/
Columbia Memorial Health,42.246488328,-73.7775335168,http://www.columbiamemorialhealth.org
Fairview Hospital Wound Care Center,42.1891384506,-73.365904679,/
VCA All Caring Animal Hospital,42.218937,-73.342488,http://www.vcahospitals.com/all-caring/free-pet-exam/form/Yext
columbia memorial am-surg unit,42.2607841492,-73.7600708008,/
Barrington Hand and Upper Extremity Rehabilitation,42.2008012662,-73.350520134,/
Hillcrest Hospital Sleep Disorders Center,42.4597030822,-73.2777310743,/
Bertrand Chaffee Hospital,42.5092644088,-78.6589799666,http://www.bertrandchaffee.com
Erie County Medical Center (ECMC),42.9248517805,-78.8311443522,http://www.ecmc.edu
Springville Animal Hospital,42.50199673,-78.68695504,/
Ecmc Micu,42.9253046002,-78.8313323821,/
Western New York Children's Psychiatric Center,42.8247861607,-78.7313216778,http://omh.ny.gov/omhweb/facilities/wcpc/facility.htm
Mercy Hospital of Buffalo,42.8477237327,-78.8132632715,http://www.chsbuffalo.org/Facilities/Hospitals/MercyHospitalofBuffalo
Sisters Of Charity Hospital - St. Joseph Campus,42.914398854,-78.7828142617,http://www.chsbuffalo.org/Facilities/Hospitals/SSJC
Wyoming County Community Hospital,42.7545258546,-78.131246396,/
Mercy Hospital GI Unit,42.847664014,-78.8128484228,/
Club Mercy,42.847777,-78.812949,/
,42.673247,-78.7506,/
ECMC 6 SOUTH,42.9244607768,-78.8322061636,/
ECMC 10 North,42.925147,-78.830665,/
Disc Doctor Clinic,42.8534735536,-78.8193297386,/
ECMC DIALYSIS,42.9267483417,-78.8307240487,/
Ecmc Floor 1,42.9253394402,-78.8317969252,/
ECMC 12z2 TELEMETRY,42.9248571614,-78.8318245765,/
ECMC ENT Clinic (Ear, Nose, and Throat),42.925918,-78.831132,/
Mercy Sterile Prep,42.847684,-78.812888,/
ECMC 5 North Psychiatry,42.925257774,-78.8311554128,/
ECMC OR,42.9240003537,-78.8314962387,/
Cardiopulmonary Department- Sisters Of Charity Hospitals-St. Joseph Campus,42.9088783264,-78.7760467529,/
,42.673247,-78.7506,/
Ralph Wilson Medical Center South,42.7739588768,-78.7886901487,/
Womans And children's hospital,42.9292793274,-78.7958831787,/
Erie County Medical Center Outpatient Therapy,42.9251569036,-78.8306023815,/
Ecmc 7th Floor,42.9249713747,-78.831348973,/
Ecmc Acc Desk,42.924002409,-78.8220816851,/
Bulk Stores,42.8480225484,-78.8133351784,/
Autumn View Health Care Facility,42.7615425357,-78.8325103262,/
Truck Stop Landing Zone,42.254889,-78.060598,/
Jones Memorial Hospital ICU,42.1223064454,-77.9510794465,/
Jones Memorial Hospital Maternity,42.12272,-77.950629,/
Jones Memorial 2nd Floor,42.1223737925,-77.9510850243,/
Jones Memorial Hospital,42.1229232833,-77.9510906021,/
Pain Management,42.1225434103,-77.9509567356,/
Strong Memorial Pediatric ICU,42.1229972839,-77.9509353638,/
Hangover Recovery Unit,42.227274,-78.032204,/
Cuba Memorial Hospital,42.2130652028,-78.2879636656,http://www.cubamemorialhospital.com
X-ray  Department,42.1227615334,-77.9514141119,/
Jones Memorial Image,42.1240848399,-77.9492276128,/
Jones Memorial Registration,42.122811,-77.951282,/
buffalo general,42.1196556091,-77.9420318604,/
Jones Memorial Hospital Sleep Lab,42.123418,-77.951294,/
Jones Memorial Medical Imaging,42.1227203513,-77.9514643116,/
Jones Memorial Nutrition Management,42.122968,-77.951794,/
Coumadin Clinic,42.1223483027,-77.9506053355,/
Jones Memorial Surgical Waiting Room,42.122868,-77.951156,/
Columbia Memorial Health,42.246488328,-73.7775335168,http://www.columbiamemorialhealth.org
Fairview Hospital,42.1910697202,-73.3717590108,/
Neugarten Birth Center,41.9359609912,-73.9124415842,http://www.health-quest.org
Brookmeade Baptist Home,41.9259350655,-73.8932361895,/
Northern Dutchess Hospital,41.9350851943,-73.9125965976,http://www.health-quest.org
Kingston Hospital,41.926861178,-73.9950805872,/
Benedictine Hospital,41.921454879,-74.0000224113,/
columbia memorial am-surg unit,42.2607841492,-73.7600708008,/
Byrons Hudson Valley Hearing,41.9853978703,-73.9846801758,http://www.byronshvhearing.com
Golden Hill Infirmary,41.91687151,-74.02217,/
Kingston Hospital ICU Waiting Room,41.9265556335,-73.9951324463,/
Chest Clinic,41.926988,-73.994983,/
HealthAlliance Mary's Ave Campus,41.920968144,-73.999929799,/
Northern dutchess radiology,41.9424591064,-73.9061660767,/
Healthalliance Hospital Broadway Campus,41.9267616179,-73.9954593467,/
Urgent & Primary Care,42.5975789,-73.7109106,http://www.urgentcareeastgreenbush.com
HealthAlliance PFS Department,41.976712,-73.992391,/
3 Spellman,41.9216948092,-74.0000158786,/
benidictine hopsital- hvu,41.9263165619,-74.0155612146,/
health alliance hospital-bdway campus,41.9261172667,-73.9918037131,/
Albany Memorial,42.6228290137,-73.7494089369,/
Louis Greenspan Center,41.926654,-73.995733,/
Ferncliff,41.9343273,-73.9738356,/
WCA Hospital,42.0913338319,-79.2317084109,/
WCA ICU,42.091246,-79.231784,/
Jones Hill Rehab Center,42.0908850204,-79.2445395026,/
Jones Memorial Health Center,42.0908078626,-79.244913946,/
WCA Hospital,42.1112730062,-79.1857334157,/
Moonbrook Vetinarian,42.1378143167,-79.24238985,/
Rehab Works-Warren General Hospital,41.8433414853,-79.153246573,/
Ambulatory Center,41.957325,-79.137752,/
NYHQ-5 West,42.120875,-79.197481,/
Warren General Hospital,41.8430689501,-79.1553520802,http://www.wgh.org
