Brett Seth Kotlus, MD	Ophthalmology, Cosmetic and Laser Surgery	Long Island Jewish Medical Center	/find-care/find-a-doctor/ophthalmology/dr-brett-seth-kotlus-md-11368787
Matthew William Lorber, MD	Child/Adolescent Psychiatry, Psychiatry	State University of NY Health Science Ctr/Syracuse	/find-care/find-a-doctor/psychiatry/dr-matthew-william-lorber-md-11353911
Wenjing Tao, MD	Pediatrics	Elmhurst Hospital Center	/find-care/find-a-doctor/pediatrics/dr-wenjing-tao-md-11316726
Ali S Rahyab, MD	Internal Medicine	North Shore University Hospital	/find-care/find-a-doctor/internal-medicine/dr-ali-s-rahyab-md-11369680
John P Reilly, MD	Orthopaedic Surgery	SUNY Downstate College of Medicine	/find-care/find-a-doctor/orthopaedic-surgery/dr-john-p-reilly-md-11355671
Christina Dearie Gerdes, MD	Psychiatry	Columbia University College-Physicians & Surgeons	/find-care/find-a-doctor/psychiatry/dr-christina-dearie-gerdes-md-11369354
Robert Keith Kalmar, DPM	Podiatric Medicine and Surgery		/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-robert-keith-kalmar-dpm-11354687
David Yat  San Chan, MD	Urology	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/urology/dr-david-yat-san-chan-md-11350078
Samuel Rafalin, MD	Obstetrics and Gynecology	Lenox Hill Hospital	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-samuel-rafalin-md-11358045
Sonali Narain, MBBS, MPH	Rheumatology, Internal Medicine	Mysore Medical College	/find-care/find-a-doctor/rheumatology/dr-sonali-narain-mbbs-mph-11370115
Jules David Hip-Flores, MD	Orthopaedic Surgery	Orthopaedic Surgery-Sinai Hospital of Baltimore	/find-care/find-a-doctor/orthopaedic-surgery/dr-jules-david-hip-flores-md-11366227
Ema Saito, MD	Child/Adolescent Psychiatry, Psychiatry	Sapporo Medical College	/find-care/find-a-doctor/psychiatry/dr-ema-saito-md-11312837
Gina Theresa Coscia, MD	Pediatrics, Pediatric Pulmonary Medicine, Pediatric Allergy/Immunology	New York-Presbyterian/Weill Cornell Medical Center	/find-care/find-a-doctor/pediatrics/dr-gina-theresa-coscia-md-11371949
Liat Jarkon Horlick, DO	Child/Adolescent Psychiatry, Psychiatry	Long Island Jewish Medical Center	/find-care/find-a-doctor/psychiatry/dr-liat-jarkon-horlick-do-11314266
Jiong-Ming Hu, MD	Cardiology, Internal Medicine	Long Island Jewish Medical Center	/find-care/find-a-doctor/cardiology/dr-jiong-ming-hu-md-11309526
Alberto L Rozo, DO	Pulmonary Disease, Internal Medicine	St Johns Hospital / Interfaith Medical Center	/find-care/find-a-doctor/pulmonary-disease/dr-alberto-l-rozo-do-11349355
Christoph Ulrich Correll, MD	Child/Adolescent Psychiatry, Psychiatry	The Zucker Hillside Hospital	/find-care/find-a-doctor/psychiatry/dr-christoph-ulrich-correll-md-11312848
Jonathan M Gross, MD	Orthopaedic Surgery	Montefiore Medical Center - Moses Division	/find-care/find-a-doctor/orthopaedic-surgery/dr-jonathan-m-gross-md-11365042
Hal D. Feldman, MD	Orthopaedic Surgery	New York Medical College, Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/orthopaedic-surgery/dr-hal-d-feldman-md-11312736
Anat Zelmanovich, MD	Obstetrics and Gynecology	Lenox Hill Hospital, 
		                                , 
		                            	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-anat-zelmanovich-md-11362418
Adnan Sarcevic, MD	Geriatric Psychiatry, Psychiatry	North Shore University Hospital	/find-care/find-a-doctor/psychiatry/dr-adnan-sarcevic-md-11312853
Ming Zhu, MD	Internal Medicine	North Shore University Hospital	/find-care/find-a-doctor/internal-medicine/dr-ming-zhu-md-11310360
Luz Del Carmen Cespedes, MD	Internal Medicine	Huntington Hospital, Southside Hospital	/find-care/find-a-doctor/internal-medicine/dr-luz-del-carmen-cespedes-md-11353289
Michael Francis Trepeta, DO	Orthopaedic Surgery	Peninsula Hospital Center	/find-care/find-a-doctor/orthopaedic-surgery/dr-michael-francis-trepeta-do-11309318
Yan Yan Sally Xie, MD	Endocrinology/Metab/Diabetes, Internal Medicine	State Univ of NY at Stony Brook School of Medicine	/find-care/find-a-doctor/endocrinology-metab-diabetes/dr-yan-yan-sally-xie-md-11372255
Paulann Denise Green, MD	Obstetrics and Gynecology	Lenox Hill Hospital, 
		                                , 
		                            	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-paulann-denise-green-md-11369572
Curtis William Reisinger, PhD	Psychology	Brigham Young University at Provo	/find-care/find-a-doctor/psychology/dr-curtis-william-reisinger-phd-11313098
Joseph H Ma, MD	Cardiology, Internal Medicine	Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/cardiology/dr-joseph-h-ma-md-11308060
Aydin M. Olgun, DO	Nephrology, Internal Medicine	New York College of Osteopathic Medicine	/find-care/find-a-doctor/nephrology/dr-aydin-m-olgun-do-11311605
Robin Merker, MD	Pediatrics	Montefiore Medical Center - Moses Division	/find-care/find-a-doctor/pediatrics/dr-robin-merker-md-11309410
Mia Kyongju Clar, MD	Geriatric Medicine, Internal Medicine	Icahn School of Medicine at Mount Sinai	/find-care/find-a-doctor/geriatric-medicine/dr-mia-kyongju-clar-md-11372571
Carol K. Hermann, MD	Psychiatry, Geriatric Psychiatry	Mount Sinai School of Medicine, Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/psychiatry/dr-carol-k-hermann-md-11313180
Charles Choy, MD	Surgery	SUNY Downstate College of Medicine	/find-care/find-a-doctor/surgery/dr-charles-choy-md-11350064
Rubin Frenkel, MD	Obstetrics and Gynecology	Flushing Hospital Medical Center	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-rubin-frenkel-md-11357375
Lawrence J. Lippert, MD	Obstetrics and Gynecology	North Shore University Hospital	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-lawrence-j-lippert-md-11308857
Steven Daniel Cohen, MD	Obstetrics and Gynecology	Sackler School of Medicine (Tel Aviv University)	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-steven-daniel-cohen-md-11309327
Vivian Kafantaris, MD	Child/Adolescent Psychiatry, Psychiatry, Addiction Psychiatry	Albert Einstein College of Medicine	/find-care/find-a-doctor/psychiatry/dr-vivian-kafantaris-md-11314343
Evan B Shapiro, MD	Obstetrics and Gynecology	Long Island Jewish Medical Center	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-evan-b-shapiro-md-11309349
David Hulen Haight, MD	Ophthalmology	Manhattan Eye Ear and Throat Hospital	/find-care/find-a-doctor/ophthalmology/dr-david-hulen-haight-md-11355374
Suk-Hyeon Yun, MD	Nephrology, Internal Medicine	Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/nephrology/dr-suk-hyeon-yun-md-11310830
Nan-Ning Steve Chang, MD	Cardiology, Internal Medicine, Nuclear Cardiology	Beth Israel Deaconess Medical Center	/find-care/find-a-doctor/cardiology/dr-nan-ning-steve-chang-md-11311898
Lawrence Samuel Fink, MD	Pediatrics	State University of NY Health Sci Ctr/Brooklyn	/find-care/find-a-doctor/pediatrics/dr-lawrence-samuel-fink-md-11309960
Mahendra Singh Airen, MD	Psychiatry	Long Island Jewish Medical Center, Queens Hospital Center, Medical College Hospital	/find-care/find-a-doctor/psychiatry/dr-mahendra-singh-airen-md-11314441
John Tzu-Lang Hsueh, MD, MBBS	Cardiology, Internal Medicine	Flushing Hospital Medical Center	/find-care/find-a-doctor/cardiology/dr-john-tzu-lang-hsueh-md-mbbs-11311975
Julia Raber, MD	Obstetrics and Gynecology	Long Island Jewish Medical Center	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-julia-raber-md-11309386
Steven Leslie Goodman, MD	Orthopaedic Surgery	Long Island Jewish Medical Center, Long Island Jewish Medical Center	/find-care/find-a-doctor/orthopaedic-surgery/dr-steven-leslie-goodman-md-11313437
Steven H Elterman, DMD	Orthodontics	North Shore University Hospital	/find-care/find-a-doctor/orthodontics/dr-steven-h-elterman-dmd-11307269
Jerry G Blaivas, MD	Urology	Boston University Medical Center - GME, Tufts University School of Medicine	/find-care/find-a-doctor/urology/dr-jerry-g-blaivas-md-11357245
Neil Jay Kremen, MD	Psychiatry, Geriatric Psychiatry	University of Rochester Schl of Medicine/Dentistry	/find-care/find-a-doctor/psychiatry/dr-neil-jay-kremen-md-11314462
Frank A Evanov, MD	Internal Medicine, Gastroenterology	Long Island Jewish Medical Center	/find-care/find-a-doctor/internal-medicine/dr-frank-a-evanov-md-11307781
Sophia Yungwen Lee, MD	Family Medicine	Long Island Jewish Medical Center, North Shore University Hospital, 
		                                , 
		                            	/find-care/find-a-doctor/family-medicine/dr-sophia-yungwen-lee-md-11360533
Paul Jan Kubiak, MD	Orthopaedic Surgery	Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/orthopaedic-surgery/dr-paul-jan-kubiak-md-11346139
Richard Randall Pleak, MD	Child/Adolescent Psychiatry, Psychiatry	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/psychiatry/dr-richard-randall-pleak-md-11314566
Robert Vincent J. Moriarty, MD	Orthopaedic Surgery	State University of New York (SUNY) at Stony Brook	/find-care/find-a-doctor/orthopaedic-surgery/dr-robert-vincent-j-moriarty-md-11351000
Norbert Gleicher, MD	Obstetrics and Gynecology	Mount Sinai Hospital and Medical Center	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-norbert-gleicher-md-11356207
Ying Lu, MD	Pediatric Gastroenterology, Pediatrics	New York Medical College	/find-care/find-a-doctor/pediatric-gastroenterology/dr-ying-lu-md-11350310
Barbara Hisler, MD	Dermatology, Internal Medicine	Wayne State University-Prentis Bldg, Long Island Jewish Medical Center	/find-care/find-a-doctor/dermatology/dr-barbara-hisler-md-11314631
Blaine Greenwald, MD	Geriatric Psychiatry, Psychiatry	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/psychiatry/dr-blaine-greenwald-md-11314590
Barbara C Mandell, MD	Internal Medicine	Washington University School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-barbara-c-mandell-md-11308653
Kiran Vithal Patel, MD	Pain Medicine, Anesthesiology	Rutgers New Jersey Medical School	/find-care/find-a-doctor/pain-medicine/dr-kiran-vithal-patel-md-11360415
Barak J. Greenfield, MD	Otolaryngology	New York University School of Medicine, North Shore University Hospital, North Shore University Hospital	/find-care/find-a-doctor/otolaryngology/dr-barak-j-greenfield-md-11311386
Elisse Kramer-Ginsberg, PhD	Psychology	North Shore University Hospital	/find-care/find-a-doctor/psychology/dr-elisse-kramer-ginsberg-phd-11314591
Donald P Lawrence, MD	Pediatrics	Long Island Jewish Medical Center	/find-care/find-a-doctor/pediatrics/dr-donald-p-lawrence-md-11307649
Marinel Ardeljan, DO	Surgery	Wyckoff Heights Medical Center	/find-care/find-a-doctor/surgery/dr-marinel-ardeljan-do-11354163
Robert Howard Dicker, MD	Child/Adolescent Psychiatry, Psychiatry, Addiction Psychiatry	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/psychiatry/dr-robert-howard-dicker-md-11314655
Kenneth Bradley Chapman, MD	Pain Medicine, Anesthesiology	St Georges University School of Medicine - Grenada	/find-care/find-a-doctor/pain-medicine/dr-kenneth-bradley-chapman-md-11365389
Negin Hajizadeh, MD, MPH	Pulmonary Disease, Critical Care Medicine, Internal Medicine	Brown University	/find-care/find-a-doctor/pulmonary-disease/dr-negin-hajizadeh-md-mph-11361779
Philip A. Gianelli, MD	Psychiatry, Addiction Psychiatry, Geriatric Psychiatry	Brookdale Hospital & Medical Center	/find-care/find-a-doctor/psychiatry/dr-philip-a-gianelli-md-11316969
Justin Shinyu Han, MD	Urology	Northwestern University Feinberg School of Med.	/find-care/find-a-doctor/urology/dr-justin-shinyu-han-md-11363520
Rajvee P. Vora, MBBS	Psychiatry	Grant Medical College	/find-care/find-a-doctor/psychiatry/dr-rajvee-p-vora-mbbs-11362105
Keith Harris, MD	Child/Adolescent Psychiatry, Psychiatry	New York University School of Medicine	/find-care/find-a-doctor/psychiatry/dr-keith-harris-md-11314295
Bienvenida S. Austria, MD	Geriatric Psychiatry, Psychiatry	Univ of Santo Tomas	/find-care/find-a-doctor/psychiatry/dr-bienvenida-s-austria-md-11313515
Jeffrey S Schwam, MD	Child/Adolescent Psychiatry, Psychiatry	Montefiore Medical Center - Moses Division	/find-care/find-a-doctor/psychiatry/dr-jeffrey-s-schwam-md-11311734
Richard Louis Markowitz, MD	Internal Medicine	Sackler School of Medicine (Tel Aviv University)	/find-care/find-a-doctor/internal-medicine/dr-richard-louis-markowitz-md-11311134
Jason J Song, MD	Cardiology, Internal Medicine	Tufts University at Boston	/find-care/find-a-doctor/cardiology/dr-jason-j-song-md-11357814
Josephine C Samson, MD	Internal Medicine, Pulmonary Disease	New York University School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-josephine-c-samson-md-11355461
Vicki H Figen, MD	Internal Medicine	Autonomous Univ of Guadalajara Medical	/find-care/find-a-doctor/internal-medicine/dr-vicki-h-figen-md-11314171
Marc Reitman, MD	Child/Adolescent Psychiatry, Psychiatry	Mount Sinai School of Medicine, North Shore University Hospital	/find-care/find-a-doctor/psychiatry/dr-marc-reitman-md-11314578
YeouChing Hsu, MD	Pediatric Endocrinology, Pediatrics	New York University School of Medicine	/find-care/find-a-doctor/pediatrics/dr-yeouching-hsu-md-11354144
Philip S. Steinfeld, MD	Pediatrics	University of Basel	/find-care/find-a-doctor/pediatrics/dr-philip-s-steinfeld-md-11307664
Max Charchat Rudansky, MD	Neurology	Thomas Jefferson University Medical College	/find-care/find-a-doctor/neurology/dr-max-charchat-rudansky-md-11308887
Kristofer Lawrence Smith, MD, MPP	Internal Medicine, Hospice/Palliative Medicine	Boston University School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-kristofer-lawrence-smith-md-mpp-11359588
Jeffrey Michael Schwartz, MD	Orthopaedic Surgery	Lenox Hill Hospital	/find-care/find-a-doctor/orthopaedic-surgery/dr-jeffrey-michael-schwartz-md-11357717
Lisa Testa, PhD	Psychology	Psychoanalysis-William Alanson White Institute	/find-care/find-a-doctor/psychology/dr-lisa-testa-phd-11346168
Helen H Kim, MD	Otolaryngology, Surgery	Albert Einstein College of Medicine - Yeshiva Univ	/find-care/find-a-doctor/surgery/dr-helen-h-kim-md-11366494
Joseph Robert Accetta, DO	Pediatrics	Winthrop University Hospital	/find-care/find-a-doctor/pediatrics/dr-joseph-robert-accetta-do-11312300
Claudine Higdon, MD	Psychiatry, Child/Adolescent Psychiatry	Columbia Univ College of Physicians and Surgeons	/find-care/find-a-doctor/psychiatry/dr-claudine-higdon-md-11348350
Jacques L. Winter, MD	Neurology	Mount Sinai School of Medicine	/find-care/find-a-doctor/neurology/dr-jacques-l-winter-md-11308978
Krista Ammirati Archer, DPM	Podiatric Medicine and Surgery	Lenox Hill Hospital	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-krista-ammirati-archer-dpm-11357409
Karin Verlaine Rhodes, MD	Emergency Medicine	University of Illinois College of Medicine	/find-care/find-a-doctor/emergency-medicine/dr-karin-verlaine-rhodes-md-11370646
Deborah Lynn Pfeffer, MD	Psychiatry	Albert Einstein College of Medicine - Yeshiva Univ, Mount Sinai Beth Israel -- Petrie Division	/find-care/find-a-doctor/psychiatry/dr-deborah-lynn-pfeffer-md-11348363
Blair J Skolnick, MD	Psychiatry	New York University School of Medicine	/find-care/find-a-doctor/psychiatry/dr-blair-j-skolnick-md-11309896
Shu-Yung James Wu, MD	Allergy and Immunology, Pediatric Allergy/Immunology, Internal Medicine	UMass Memorial Campus Medical Center	/find-care/find-a-doctor/internal-medicine/dr-shu-yung-james-wu-md-11366638
Brian Seth Blinderman, MD	Pediatrics	Nassau University Medical Center	/find-care/find-a-doctor/pediatrics/dr-brian-seth-blinderman-md-11309283
Shabana Perveen, MBBS	Surgery, Surgical Critical Care	Long Island Jewish Medical Center	/find-care/find-a-doctor/surgery/dr-shabana-perveen-mbbs-11369734
Sherrell Jerone Aston, MD	Plastic Surgery, Surgery	University of Virginia School of Medicine	/find-care/find-a-doctor/surgery/dr-sherrell-jerone-aston-md-11358115
Brian D Feingold, MD	Internal Medicine	New York University School of Medicine	/find-care/find-a-doctor/internal-medicine/dr-brian-d-feingold-md-11308228
Caryn Pearlstein, MD	Ophthalmology	Long Island Jewish Medical Center	/find-care/find-a-doctor/ophthalmology/dr-caryn-pearlstein-md-11364795
William J. Weissinger, DPM	Podiatric Medicine and Surgery	New York College of Podiatric Medicine	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-william-j-weissinger-dpm-11350682
Christopher William Racine, MD	Psychiatry	New York University School of Medicine	/find-care/find-a-doctor/psychiatry/dr-christopher-william-racine-md-11359408
Tamer A Seckin, MD	Obstetrics and Gynecology	Roswell Park Cancer Institute, Women & Childrens Hospital of Buffalo - GME	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-tamer-a-seckin-md-11356658
Jeffrey Neal Olin, MD	Pediatrics	Wyckoff Heights Medical Center	/find-care/find-a-doctor/pediatrics/dr-jeffrey-neal-olin-md-11309310
Alan Jay Cohen, MD	Child/Adolescent Psychiatry, Psychiatry, Forensic Psychiatry	University of Rochester Schl of Medicine/Dentistry	/find-care/find-a-doctor/psychiatry/dr-alan-jay-cohen-md-11308465
Julia Hsu, MD	Ophthalmology	Manhattan Eye Ear and Throat Hospital	/find-care/find-a-doctor/ophthalmology/dr-julia-hsu-md-11355506
Barry Hal Balot, DO	Internal Medicine, Geriatric Medicine	Overlook Hospital	/find-care/find-a-doctor/internal-medicine/dr-barry-hal-balot-do-11353229
Paul L Margulies, MD	Endocrinology/Metab/Diabetes, Internal Medicine	Univ of Chicago	/find-care/find-a-doctor/internal-medicine/dr-paul-l-margulies-md-11307515
Amanda Rachael Tinkelman, MD	Psychiatry	The Zucker Hillside Hospital	/find-care/find-a-doctor/psychiatry/dr-amanda-rachael-tinkelman-md-11359997
Meyer Nathan Solny, MD	Gastroenterology, Internal Medicine	Weill Cornell Medical College - New York Hospital	/find-care/find-a-doctor/gastroenterology/dr-meyer-nathan-solny-md-11357496
Clifford J Bryer, MD	Pediatrics	North Shore University Hospital	/find-care/find-a-doctor/pediatrics/dr-clifford-j-bryer-md-11307427
Sukriti Mittal, MD	Geriatric Psychiatry, Psychiatry	Kasturba Medical College	/find-care/find-a-doctor/psychiatry/dr-sukriti-mittal-md-11369542
Helen Haihong Chen, DO	Family Medicine, Internal Medicine	Plainview Hospital	/find-care/find-a-doctor/family-medicine/dr-helen-haihong-chen-do-11353923
Eleanor Babinski, MD	Pediatrics	Long Island Jewish Medical Center, North Shore University Hospital, Steven and Alexandra Cohen Childrens Med Ctr of NY	/find-care/find-a-doctor/pediatrics/dr-eleanor-babinski-md-11309583
Ian Pravda, MD	Dermatology, Internal Medicine	Wayne State University-Prentis Bldg, University of Pennsylvania	/find-care/find-a-doctor/dermatology/dr-ian-pravda-md-11307562
Jona Diana Weiss, MD	Pediatrics		/find-care/find-a-doctor/pediatrics/dr-jona-diana-weiss-md-11355739
Jed A Hantverk, MD	Internal Medicine	North Shore University Hospital, Plainview Hospital	/find-care/find-a-doctor/internal-medicine/dr-jed-a-hantverk-md-11308134
Thomas I. Lecher, MD	Internal Medicine	Long Island Jewish Forest Hills, Long Island Jewish Medical Center, North Shore University Hospital	/find-care/find-a-doctor/internal-medicine/dr-thomas-i-lecher-md-11317156
Augusto Pedro Angulo, MD	Psychiatry, Internal Medicine	Harlem Hospital Center	/find-care/find-a-doctor/psychiatry/dr-augusto-pedro-angulo-md-11369888
Roger Koreen, MD	Dermatology	Johns Hopkins Bayview Medical Center	/find-care/find-a-doctor/dermatology/dr-roger-koreen-md-11354711
Bruce S Shulman, MD	Obstetrics and Gynecology	Long Island Jewish Medical Center	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-bruce-s-shulman-md-11307738
Jason Michael Andrus, MD	Psychiatry, Child/Adolescent Psychiatry	University of Hawaii, University of Hawaii	/find-care/find-a-doctor/psychiatry/dr-jason-michael-andrus-md-11369909
Robert Bruce Jetter, MD	Plastic Surgery	Montefiore Medical Center - Moses Division, Lenox Hill Hospital	/find-care/find-a-doctor/plastic-surgery/dr-robert-bruce-jetter-md-11356741
Brooke Rosen Keane, MD	Internal Medicine	North Shore University Hospital	/find-care/find-a-doctor/internal-medicine/dr-brooke-rosen-keane-md-11310006
Yakov D. Yagudayev, MD	Pediatrics	Long Island Jewish Forest Hills, Long Island Jewish Medical Center, North Shore University Hospital, Steven and Alexandra Cohen Childrens Med Ctr of NY	/find-care/find-a-doctor/pediatrics/dr-yakov-d-yagudayev-md-11309021
Nicholas R. Forand, PhD	Psychology	Glen Cove Hospital, Huntington Hospital, Lenox Hill Hospital, Long Island Jewish Forest Hills, Long Island Jewish Medical Center, Long Island Jewish Valley Stream, North Shore University Hospital, Staten Island University Hospital, The Zucker Hillside Hospital	/find-care/find-a-doctor/psychology/dr-nicholas-r-forand-phd-11371720
Anthony James Casino, DDS	Oral/Maxillofacial Surgery	Long Island Jewish Medical Center	/find-care/find-a-doctor/oral-maxillofacial-surgery/dr-anthony-james-casino-dds-11307869
Blanche Fung-Liu, MD	Gastroenterology, Internal Medicine	Presbyterian Hospital	/find-care/find-a-doctor/gastroenterology/dr-blanche-fung-liu-md-11316760
John F Rothar, MD	Internal Medicine	Memorial Sloan-Kettering Cancer Center	/find-care/find-a-doctor/internal-medicine/dr-john-f-rothar-md-11311308
Jessica B Gallina, MD	Orthopaedic Surgery	Mount Sinai Hospital and Medical Center	/find-care/find-a-doctor/orthopaedic-surgery/dr-jessica-b-gallina-md-11357790
James Michael Kipnis, MD	Orthopaedic Surgery	Montefiore Medical Center - Moses Division	/find-care/find-a-doctor/orthopaedic-surgery/dr-james-michael-kipnis-md-11316315
Kristina Marie Deligiannidis, MD	Psychiatry	Associate Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/psychiatry/dr-kristina-marie-deligiannidis-md-11371931
Joseph Lillo Musso, MD	Cardiology, Interventional Cardiology, Internal Medicine	Winthrop University Hospital	/find-care/find-a-doctor/cardiology/dr-joseph-lillo-musso-md-11316299
Marc C Levine, DDS	Periodontics	North Shore University Hospital, University of Connecticut School Dental Medicine	/find-care/find-a-doctor/periodontics/dr-marc-c-levine-dds-11307478
Howard L Scheiner, MD	Internal Medicine	Harrisburg Hospital	/find-care/find-a-doctor/internal-medicine/dr-howard-l-scheiner-md-11365967
William Doscher, MD	Vascular Surgery, Surgery	SUNY Downstate College of Medicine	/find-care/find-a-doctor/surgery/dr-william-doscher-md-11307833
Thomas P Arcati, DMD	Oral/Maxillofacial Surgery	St Vincents Catholic Medical Ctr/Brooklyn-Queens, Alameda County Medical Center - Highland Campus	/find-care/find-a-doctor/oral-maxillofacial-surgery/dr-thomas-p-arcati-dmd-11314517
Ira J Salzman, MD	Ophthalmology	Mount Sinai School of Medicine	/find-care/find-a-doctor/ophthalmology/dr-ira-j-salzman-md-11308346
Amy Rebecca Kelley, MD	Psychiatry	Glen Cove Hospital, Huntington Hospital, Lenox Hill Hospital, Long Island Jewish Forest Hills, Long Island Jewish Medical Center, Long Island Jewish Valley Stream, North Shore University Hospital, Plainview Hospital, Southside Hospital, Syosset Hospital, The Zucker Hillside Hospital, 
		                                , 
		                            	/find-care/find-a-doctor/psychiatry/dr-amy-rebecca-kelley-md-11372763
Susan Emily Mirkinson, MD	Internal Medicine	Sackler School of Medicine (Tel Aviv University)	/find-care/find-a-doctor/internal-medicine/dr-susan-emily-mirkinson-md-11309432
Kenneth B Schaefer, MD	Internal Medicine	Mount Sinai Beth Israel -- Petrie Division	/find-care/find-a-doctor/internal-medicine/dr-kenneth-b-schaefer-md-11365040
Edward Stephen Crane, MD	Orthopaedic Surgery	Lenox Hill Hospital, Lenox Hill Hospital	/find-care/find-a-doctor/orthopaedic-surgery/dr-edward-stephen-crane-md-11356975
Roy B Guinto, MD	Thoracic Surgery, Surgery	State University of NY Health Science Ctr/Brooklyn	/find-care/find-a-doctor/thoracic-surgery/dr-roy-b-guinto-md-11307322
William Xavier Schneider, DMD, MD	Oral/Maxillofacial Surgery	Univ of Penn School of Dental Med, State Univ of NY at Stony Brook School of Medicine	/find-care/find-a-doctor/oral-maxillofacial-surgery/dr-william-xavier-schneider-dmd-md-11314086
Georgia Gaveras, DO	Psychiatry, Child/Adolescent Psychiatry, Addiction Psychiatry	University of New England	/find-care/find-a-doctor/psychiatry/dr-georgia-gaveras-do-11372849
Howard M. Futerman, MD	Rheumatology, Internal Medicine	Long Island Jewish Medical Center	/find-care/find-a-doctor/rheumatology/dr-howard-m-futerman-md-11309566
David Bruce Hyman, MD	Medical Genetics, Pediatrics	Yale - New Haven Hospital	/find-care/find-a-doctor/pediatrics/dr-david-bruce-hyman-md-11371152
Sudhanshu Narendra, MD	Pediatrics	Long Island Jewish Medical Center, Steven and Alexandra Cohen Childrens Med Ctr of NY	/find-care/find-a-doctor/pediatrics/dr-sudhanshu-narendra-md-11313198
Nancy H Coles, MD	Ophthalmology	New York Eye and Ear Infirmary	/find-care/find-a-doctor/ophthalmology/dr-nancy-h-coles-md-11355516
Helen Greco, MD	Obstetrics and Gynecology	Assistant Professor, Hofstra Northwell School of Medicine	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-helen-greco-md-11309338
Alan Michael Gibbs, DDS	Dental Medicine	North Shore University Hospital	/find-care/find-a-doctor/dental-medicine/dr-alan-michael-gibbs-dds-11308754
Rashmae Chardavoyne, MD	Surgery	Sawai Man Singh Medical College	/find-care/find-a-doctor/surgery/dr-rashmae-chardavoyne-md-11308656
Bruce K Lowell, MD	Internal Medicine, Geriatric Medicine	NewYork-Presbyterian/Queens	/find-care/find-a-doctor/internal-medicine/dr-bruce-k-lowell-md-11309891
Humaira Shoaib, MBBS	Psychiatry	Psychiatric Consultation/Liais-Long Island Jewish Medical Center	/find-care/find-a-doctor/psychiatry/dr-humaira-shoaib-mbbs-11373208
Carline Preval, MD	Pediatrics	University & Regional Hospital	/find-care/find-a-doctor/pediatrics/dr-carline-preval-md-11352822
Helen S Colen, MD	Plastic Surgery	University of Colorado School of Medicine - Denver, University of Colorado School of Medicine - Denver, Mount Sinai St Lukes-Roosevelt Hospital Center	/find-care/find-a-doctor/plastic-surgery/dr-helen-s-colen-md-11356792
Robert Jerry Brunner, MD	Gastroenterology, Internal Medicine	Long Island Jewish Medical Center	/find-care/find-a-doctor/gastroenterology/dr-robert-jerry-brunner-md-11316713
Adina Pascaru, MD	Cardiology, Internal Medicine	Long Island Jewish Medical Center	/find-care/find-a-doctor/cardiology/dr-adina-pascaru-md-11308357
Francine Isidra Hippolyte, MD	Obstetrics and Gynecology	Long Island Jewish Medical Center	/find-care/find-a-doctor/obstetrics-and-gynecology/dr-francine-isidra-hippolyte-md-11351284
Jonathan Dov Shimon Klein, MD	Surgery	Albert Einstein College of Medicine	/find-care/find-a-doctor/surgery/dr-jonathan-dov-shimon-klein-md-11317700
Scott Lawrence Flugman, MD	Dermatology	State University of New York (SUNY) at Stony Brook	/find-care/find-a-doctor/dermatology/dr-scott-lawrence-flugman-md-11354582
Jeffrey F. Shapiro, MD	Orthopaedic Surgery	New York Medical College	/find-care/find-a-doctor/orthopaedic-surgery/dr-jeffrey-f-shapiro-md-11308392
John Francis Pace, DPM	Podiatric Medicine and Surgery	Staten Island University Hospital	/find-care/find-a-doctor/podiatric-medicine-and-surgery/dr-john-francis-pace-dpm-11364770
